freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
96,2026-07-09T16:32:54.257,876,0.1201900914311409,-0.23881667852401733,0.043590862303972244,0.010507427155971527,-0.004126876592636108,0.002034951001405716
97,2026-07-09T16:32:54.606,883,0.11891406029462814,-0.24209338426589966,0.045310042798519135,0.0094362273812294,-0.003622695803642273,0.002608165144920349
98,2026-07-09T16:32:54.965,892,0.11740443110466003,-0.23685282468795776,0.042904727160930634,0.009380146861076355,-0.0035918056964874268,0.0028808489441871643
99,2026-07-09T16:32:55.338,901,0.11770976334810257,-0.24294617772102356,0.04525356739759445,0.010313235223293304,-0.0028788000345230103,0.003992915153503418
100,2026-07-09T16:32:55.698,909,0.11717531085014343,-0.23979951441287994,0.0424845926463604,0.010670781135559082,-0.004016384482383728,0.0028234682977199554
101,2026-07-09T16:32:56.046,916,0.11448574811220169,-0.24093997478485107,0.040578775107860565,0.008190363645553589,-0.0032595694065093994,0.003570195287466049
102,2026-07-09T16:32:56.401,924,0.11370135843753815,-0.24027198553085327,0.03820019215345383,0.008934259414672852,-0.005129575729370117,0.00417666882276535
103,2026-07-09T16:32:56.739,932,0.11288207769393921,-0.24111615121364594,0.038658857345581055,0.007743470370769501,-0.0037882328033447266,0.0018287040293216705
104,2026-07-09T16:32:57.106,940,0.11338499933481216,-0.23933997750282288,0.03764568269252777,0.009206674993038177,-0.003938987851142883,0.0022610053420066833
105,2026-07-09T16:32:57.469,949,0.11311059445142746,-0.23922139406204224,0.037764307111501694,0.008845441043376923,-0.0030898749828338623,0.003971558064222336
106,2026-07-09T16:32:57.823,957,0.1130971759557724,-0.23942790925502777,0.03769592195749283,0.009918376803398132,-0.004369765520095825,0.0014360621571540833
107,2026-07-09T16:32:58.183,965,0.11317504197359085,-0.23900218307971954,0.03751794248819351,0.00854666531085968,-0.0033659040927886963,0.0030898377299308777
108,2026-07-09T16:32:58.527,973,0.11295612156391144,-0.23942318558692932,0.03774888813495636,0.009138129651546478,-0.004313737154006958,0.0015192069113254547
109,2026-07-09T16:32:58.873,981,0.11280818283557892,-0.2395845502614975,0.03807495906949043,0.006722480058670044,-0.005540251731872559,0.0025534629821777344
110,2026-07-09T16:32:59.211,989,0.11240728199481964,-0.23956872522830963,0.03836994990706444,0.009910166263580322,-0.003185659646987915,0.002869490534067154
111,2026-07-09T16:32:59.563,997,0.1126430332660675,-0.24120569229125977,0.0396665595471859,0.006877899169921875,-0.005193814635276794,0.0032596252858638763
112,2026-07-09T16:32:59.956,1005,0.11250220239162445,-0.2422369420528412,0.04142240434885025,0.009516969323158264,-0.003422260284423828,0.0028960853815078735
113,2026-07-09T16:33:00.306,1012,0.11318499594926834,-0.24288693070411682,0.044331155717372894,0.004701502621173859,-0.00468192994594574,0.0037840567529201508
114,2026-07-09T16:33:00.654,1019,0.11300064623355865,-0.24394413828849792,0.048273660242557526,0.008750319480895996,-0.0034744739532470703,0.003432460129261017
115,2026-07-09T16:33:01.008,1027,0.11793636530637741,-0.24333609640598297,0.05239489674568176,0.01032448559999466,-0.004355266690254211,0.0015660487115383148
116,2026-07-09T16:33:01.394,1035,0.12042219191789627,-0.23152998089790344,0.03715147450566292,0.009634934365749359,-0.004455208778381348,0.003219660371541977
